59252,709,Malone,Antonio,30,SR,DB
59256,709,Thitoff,Seth,35,JR,DL
59258,709,Morris,Nigel,21,SO,DB
59259,709,Dawson,Trinity,38,SR,RB
59260,709,Fitzgibbons,Shaun,39,SO,LB
59261,709,Jordan,Anthony,40,SR,LB
59262,709,Alston,Mike,44,JR,LB
59273,709,Aguwa,Jerry,63,JR,OL
59292,709,Diggs,Chad,74,JR,OL
59295,709,Adebesin,Hassan,70,JR,OL
59296,709,Anderson,Jesse,69,JR,OL
59300,709,Perkins,David,64,SO,OL
59302,709,Wakeman,Chris,76,SR,OL
59304,709,Greco,John,79,SO,OL
59305,709,Odom,Steve,80,JR,WR
59306,709,Powell,Josh,86,JR,TE
59307,709,Clark,Patrick,87,SO,DL
59347,433,Abrams,Alan,1,SO,RB
59354,433,Boyce,Ben,51,JR,OL
59355,433,Braithwaite,Joshua,22,SR,DB
59358,433,Clark,Charles,20,JR,DB
59361,433,Cohen,Marcus,76,SO,OL
59362,433,DeLoach,Viciente,56,SO,DL
59364,433,Eckers,Thomas,60,SO,OL
59366,433,Flatt,Ethan,19,JR,QB
59367,433,Garrett,Jeremy,54,SO,DL
59371,433,Harris,Darryl,50,SO,OL
59375,433,Hough,Robert,85,SO,TE
59377,433,Jenkins,Brandon,90,SO,DL
59379,433,Lane,Robert,15,SO,QB
59408,400,McAfee,Brandon,76,JR,OL
59410,400,Milton,Domenique,41,JR,WR
59419,47,Bradtmiller,Scott,64,JR,DL
59420,47,Brown,Dustin,50,JR,OL
59422,47,Hartig,Justin,53,JR,OL
59423,47,Hay,Michael,54,JR,OL
59424,47,McKee,Ryan,61,SR,OL
59426,47,Macarthy,Temidayo,98,JR,DL
59428,47,Moore,Alex,46,JR,LB
59429,47,Moss,Terry,2,JR,WR
59430,47,Neville,Kevin,66,JR,OL
59431,47,Rainey,Seth,22,JR,RB
59433,47,Salyer,Brad,38,SR,RB
59435,47,Steinhaus,Michael,84,JR,TE
59438,47,Williamson,Bryan,18,JR,WR
59441,47,Burk,Eddie,1,JR,DB
59442,47,Dorulla,Mike,28,JR,LB
59445,47,Jackson,Brian,20,JR,K
59450,47,Wilson,Brad,89,SR,TE
59451,388,Albin,Will,48,SO,RB
59457,388,Couch,Matt,47,JR,LB
59458,388,Davis,Adrian,84,JR,DL
59459,388,Echols,Kyle,8,SO,DB
59461,388,Fitzgerald,Marcus,1,SO,WR
59465,388,Inman,John,63,SO,OL
59468,388,Kelly,Colin,68,SO,DE
59469,388,Lauzon,Shawn,42,SO,WR
59470,388,Lee,Adam,43,SR,LB
59473,388,Moore,Hiram,7,JR,WR
59474,388,Morris,Bernard,14,SO,QB
59475,388,Noel,Travis,59,SO,LB
59476,388,Nolan,Mike,92,SO,TE
59477,388,O'Connor,Ian,49,JR,K
59478,388,Rodamer,Geremy,2,JR,RB
59482,388,Shope,Brian,13,SO,TE
59488,388,Tinker,Byron,87,SO,DL
59491,388,Ziegler,David,74,SO,OL
59494,366,Champion,Zac,10,SO,QB
59495,366,Allen,Donald,17,SR,QB
59504,366,Jackson,Brannon,58,SO,LB
59505,366,Considine,Ryan,63,SO,OL
59506,366,Bagot,Kevon,70,SO,OL
59507,366,Miller,Tyler,73,SO,OL
59508,366,Gooch,Jason,84,SO,OL
59509,366,Lewis,Jason,79,SO,OL
59510,366,Holland,Johnathan,7,JR,WR
59511,366,Newman,Eric,82,SR,WR
59512,366,James,Anthony,89,SR,TE
59514,366,Muse,Joshua,92,SO,DL
59627,433,McBride,Trumaine,3,JR,DB
59629,433,McSwain,Mico,40,FR,RB
59636,433,Pierce,Matt,23,JR,WR
59637,433,Pittman,Jamal,21,JR,RB
59640,433,Suggs,Carlos,81,SO,WR
59647,433,Willis,Patrick,49,JR,LB
59655,490,Barrett,Lamart,13,JR,WR
59657,490,Brown,Martrel,41,SO,DL
59688,490,Rumph,LeRue,29,SO,LB
59689,490,Scott,Miguel,25,SO,DB
59692,490,Stone,Marcus,9A,SO,QB
59693,490,Sutton,Jimmie,8,SO,DB
59695,490,Tulloch,Stephen,50,JR,LB
59697,490,Tyler,DeMarcus,72,JR,DL
59700,490,Williams,Mario,9,JR,DL
59805,697,Taylor,Earvin,3A,JR,WR
59806,697,Warren,Justin,10,JR,LB
59808,697,Bullitt,Melvin,18,JR,DB
59809,697,Leone,Brandon,21,JR,RB
59811,697,Alexander,Chris,24,SO,RB
59813,697,Brown,Japhus,28,SO,DB
59814,697,Hodge,Stephen,29,SO,DB
59817,697,Newton,Brock,20,SO,DB
59820,697,Yoder,Chris,51,SO,OL
59822,697,Clark,Corey,54,SO,OL
59823,697,Elder,Kirk,64,SO,OL
59825,697,Wallace,Cody,70,SO,OL
59827,697,Thomas,Joey,81,SO,TE
59828,697,Jack,Jason,89,SO,DL
59829,697,Harrington,Chris,92,SO,DL
59923,404,Billingslea,Greg,72,SR,OL
59924,404,Butler,Blake,63,JR,OL
59925,404,Colen,Haracio,93,JR,DL
59929,404,Handy,Andrew,75,SR,OL
59930,404,Henderson,Willie,54,JR,OL
59938,404,Washington,LaVale,51,SR,DL
59939,404,West,Marcus,43,SR,DL
60016,509,Abernathy,Frayne,49,SO,TE
60017,509,Anderson,Warren,58,SO,DL
60018,509,Battle,Deante,22,SO,DB
60019,509,Black,Ryan,35,SO,DB
60027,521,Rice,Jacob,6A,SR,OL
60032,521,Baker,Lewis,16,JR,DB
60033,521,Cade,Tony,31,SO,DB
60035,521,Coleman,Steven,90,SO,DL
60038,509,Cheatham,Sam,32,SO,WR
60039,509,Crum,Adam,77,SO,OL
60042,521,Dotson,Alonzo,91,SO,DL
60043,521,Finley,Joe Jon,85,SO,TE
60044,521,Freeby,Cody,17,SO,P
60045,521,Grady,Tommy,15,SO,QB
60046,521,Gutierrez,Jacob,21,SO,RB
60048,521,Millington,Akim,69,SO,OL
60049,521,Pendleton,Carl,68,SO,DL
60050,521,Pleasant,Demarrio,51,SO,LB
60061,521,Roberts,Willie,88,SR,TE
60064,521,Williams,Darien,41,SO,DB
60065,521,Williams,John,98,SO,DL
60066,521,Zaslaw,Dane,40,SO,RB
60068,509,Jones,T.J.,87,SO,WR
60069,509,Kadela,Adam,43,JR,LB
60080,509,Koehn,Mark,91,SO,DL
60081,509,Malleo,Chris,2,SO,RB
60082,509,Matthews,Austin,62,SO,OL
60083,509,McConnell,Fred,73,SO,OL
60084,509,McPherson,Reggie,27,SO,DB
60085,509,Ngene,David,72,SO,DL
60087,509,Roach,Nick,38,JR,LB
60088,509,Schultz,Trevor,53,JR,DL
60089,509,Simpson,Eddie,40,SO,LB
60090,509,Thiry,Dylan,74,SO,OL
60091,509,Thompson,Kim,84,SO,WR
60093,509,Wagner,Kyle,55,SO,LB
60114,509,Shanks,Nathan,33,SO,RB
60149,513,Quinn,Brady,10,JR,QB
60152,513,Price,Geoff,17,JR,P
60154,513,Thomas,Travis,26,JR,RB
60156,513,Anastasio,Chase,23,JR,WR
60157,513,Zbikowski,Tom,9,JR,DB
60163,513,Mitchell,Matt,37,JR,DB
60164,513,Wooden,Ambrose,22,JR,DB
60165,513,Salvador,Anthony,43,JR,LB
60166,513,Gioia,Carl,45,JR,K
60167,513,Thomas,Mitchell,47,JR,LB
60169,513,Brockington,Joe,52,JR,LB
60170,513,Borseti,Nick,56,JR,LB
60173,513,Bent,James,59,JR,OL
60176,513,Harris,Ryan,68,JR,OL
60177,513,Sullivan,John,78,JR,OL
60178,513,Ndukwe,Chinedum,18,JR,DB
60179,513,Samardzija,Jeff,83,JR,WR
60180,513,O'Hara,Michael,84,JR,WR
60181,513,Woods,Rob,81,JR,WR
60183,513,Carlson,John,89,JR,TE
60184,513,Cardillo,Craig,91,JR,K
60185,513,Abiamiri,Victor,95,JR,DL
60187,513,Laws,Trevor,98,JR,DL
60188,277,Weems,Marcus,89,JR,WR
60489,466,Branzell,Travis,82,JR,TE
60491,466,Butler,Ezra,56,SO,DL
60492,466,Clark,Erics,48,SO,DL
60493,466,Engstrom,Jeremy,44,JR,LB
60495,466,Fuhr,Nick,52,SO,LB
60497,466,Garrison,Scott,45,JR,LB
60499,466,Hawthrone,Nick,28,JR,DB
60515,466,Pratt,Paul,35,JR,DB
60517,466,Robertson,Kyle,81,SO,OL
60519,466,Sevor,Shannon,18,SO,DB
60520,466,Simpson,John,47,SO,LB
60521,466,Strong,Tony,15,SO,WR
60525,466,Moore,Travis,12,JR,QB
60537,466,Bishop,Adam,88,SO,TE
60837,255,Anoai,Joe,96,JR,DL
60838,255,Ball,Reggie,1,JR,QB
60843,255,Dunlap,Chris,88,JR,WR
60845,255,Fleuridor,Brian,26,JR,DB
60846,255,Gaston,Joe,37,JR,DB
60858,255,Grant,Rashaun,3,SO,RB
60861,255,Hall,KaMichael,35,JR,LB
60868,255,Newberry,LeShawn,78,SO,DL
60869,255,Oliver,Adamm,42,SO,DL
60870,255,Parker,Eddy,79,SO,OL
60881,255,Reid,Jay,38,SR,RB
60882,255,Rhodes,Matt,61,SO,OL
60883,255,Roberson,Avery,34,SO,DB
60886,255,Scott,Kenny,2,JR,DB
60888,255,Tuminello,Kevin,60,SO,OL
60889,255,Wheeler,Philip,41,JR,LB
60890,255,Williams,Sam,29,JR,DB
60891,255,Wrotto,Mansfield,97,JR,DL
61063,234,Boston,Alex,98,SO,DL
61064,234,Booker,Lorenzo,28,JR,RB
61066,234,Bradwell,Chris,93,SO,DL
61067,234,Bunkley,Brodrick,52,SR,DL
61068,234,Burston,Darrell,92,JR,DL
61069,234,Coleman,James,36,SR,RB
61070,234,Cromartie,Antonio,13,JR,DB
61071,234,Davis,Buster,7,JR,LB
61072,234,Dickson,Clifton,97,JR,DL
61073,234,Fagg,De'Cody,81,SO,WR
61074,234,Fluellen,Andre,96,SO,DL
61075,234,Frady,John,67,JR,OL
61076,234,Goggans,Chase,37,SO,K
61077,234,Hall,Chris,48,SR,P
61079,234,Henderson,Mario,75,JR,OL
61080,234,Hodish,Myles,76,SR,OL
61085,234,McGrew,Sam,44,SR,LB
61088,234,Niblock,Cory,62,JR,OL
61089,234,Nicholson,A.J.,54,SR,LB
61090,234,Norris,D.J.,82,SO,DL
61092,234,Overmyer,David,79,SO,OL
61094,234,Sam,Lorne,10,JR,WR
61095,234,Sexton,Wyatt,19,JR,QB
61096,234,Shaw,Joslin,80,SO,WR
61097,234,Sims,Ernie,34,JR,LB
61100,234,Washington,Leon,3,SR,RB
61101,234,Washington,Torrance,20,JR,RB
61102,234,Watkins,Pat,22,SR,DB
61103,234,Williams,Roger,8,SO,DB
61104,234,Wimbley,Kamerion,95,SR,DL
61189,66,Colledge,Daryn,73,SR,OL
61190,66,Naanee,Legedu,4,JR,WR
61191,66,Carter,Antwaun,8,SR,RB
61193,66,James,Drisan,11,JR,WR
61195,66,Tharp,Taylor,10,SO,QB
61197,66,Carpenter,Jeff,22,SR,RB
61199,66,Altieri,Mike,13,SO,LB
61200,66,Barrios,Chris,55,SR,LB
61201,66,Bean,Josh,56,SO,LB
61202,66,Biedermann,Jeff,61,JR,OL
61204,66,Blaser,Sherm,86,JR,TE
61205,66,Brooks,Colt,31,JR,LB
61206,66,Browning,Andrew,57,JR,DL
61207,66,Cavender,Jeff,54,SO,OL
61208,66,Cavender,Pete,64,SO,OL
61209,66,Christopher,Chrisean,84,SR,WR
61210,66,Cooley,Duran,47,SO,DB
61211,66,Denton,Brett,35,JR,RB
61213,66,Gore,Dan,75,SO,DL
61214,66,Guerrero,Alex,99,SR,DL
61216,66,Helmandollar,Jon,33,SO,RB
61218,66,Hunter,Jared,49,JR,TE
61219,66,Hutchinson,Jovan,45,JR,WR
61220,66,Jones,Robby,48,SR,DB
61222,66,McKibben,Chad,32,JR,DB
61224,66,Miller,Tad,66,SO,OL
61225,66,Murray,Jason,9,SR,WR
61226,66,Nyong-Dunham,Ashlei,29,SO,DB
61227,66,Putnam,Ryan,39,SO,TE
61228,66,Schouman,Derek,91,JR,TE
61229,66,Scott,Rashaun,6,SO,DB
61230,66,Smart,Ian,90,SO,DL
61231,66,Smith,Austin,37,SO,DB
61235,66,Wiegand,Joe,50,JR,OL
61236,66,Williams,Mike T.,93,FR,DL
61237,66,Williams,Mike G.,96,JR,DL
61310,301,Abdullah,Sharriff,22,JR,DB
61311,301,Amundsen,Ben,69,SO,OL
61312,301,Ball,Alan,18,JR,DB
61314,301,Boyd,Arthur,92,JR,DL
61315,301,Buckner,Kambium,59,SO,DL
61318,301,Grzelakowski,Brian,35,SO,RB
61320,301,Hurst,Lonnie,1,JR,WR
61323,301,LaBonte,Jim,68,SO,OL
61324,301,Leman,J,47,SO,LB
61327,301,Mitchell,Kevin,42,SO,DB
61328,301,Norwell,Chris,96,SO,DL
61329,301,O'Donnell,Martin,64,SO,OL
61331,301,Ryan,James,79,SO,OL
61334,301,Thomas,Pierre,30,JR,RB
61335,301,Thornhill,Anthony,51,JR,LB
61336,301,Warren,DaJuan,8,SO,WR
61337,301,Wilk,Adam,61,JR,DL
61341,772,James,Chris,83,SO,K
61344,772,Ladson,Blake,3,JR,QB
61345,772,Haddix,Justin,16,JR,QB
61347,772,Sexton,Sam,19,JR,LB
61348,772,Mitchell,Dennis,21,SR,DB
61363,772,Garibaldi,Kareem,2,SR,DB
61364,772,Scott,Aaron,80,JR,WR
61367,772,Wooldridge,G.J.,27,SO,RB
61368,772,Cassity,Ross,39,SO,RB
61369,772,Neal,Artis,14,SR,DB
61379,772,Carter,Johnathan,29,JR,LB
61382,772,Brewer,Evan,47,SO,DL
61385,772,Pugh,Sean,77,SR,OL
61404,772,Roberson,Rannen,84,JR,WR
61406,772,Greschel,Scott,20,JR,DB
61408,772,Holland,Jared,88,SO,TE
61412,772,Dickens,Ross,90,JR,DL
61792,796,Balts,Josh,1L,SO,RB
61795,796,Coleman,Marcus,65,SO,OL
61796,796,Cooper,Jamal,5,SO,DL
61797,796,Donovan,Tyler,1D,SO,QB
61799,796,Hogan,Casey,12,SO,LB
61800,796,Johnson,Steven,57,SO,LB
61801,796,Kamoku,James,20,SO,DB
61802,796,Kaye,Danny,64,SO,OL
61803,796,Kelly,Brandon,56,SO,DL
61804,796,Knauf,Luke,60,SO,OL
61806,796,Ostrowski,Justin,99,SO,DL
61807,796,Rogers,Roderick,22,JR,DB
61809,796,Standring,Paul,97,SO,P
61810,796,Swan,Luke,15,SO,WR
61811,796,Thomas,Joe,72,JR,OL
61814,796,Van Someren,Mike,62,SO,OL
61815,796,Ware,Kurt,34,SO,DL
61816,796,Weininger,Andrew,70,SO,OL
61817,796,White,Johnny,4,JR,DB
61819,796,DeBauche,Kenneth,94,SO,P
61822,796,Monty,Joe,95,JR,DL
62053,768,Hathaway,Bobby,55,SO,LB
62238,528,Sobomehin,Olaniyi,38,SO,RB
62240,539,Richardson,Andrew,50,,
62241,539,Roach,Steve,53,SR,DL
62242,539,Robinson,Michael,12,SR,QB
62246,539,Scott,Austin,33,JR,RB
62248,539,Shaw,John,78,JR,DL
62249,539,Shaw,Tim,20,SR,LB
62253,539,Snow,BranDon,30,SR,LB
62254,539,Sothern,Mike,56,JR,LB
62257,539,Surma,Vic,82,SR,WR
62260,539,Weber,Patrick,60,JR,OL
62335,473,Enriquez,Jorge,65,SR,OL
62337,473,Hall,Juamar,10,SO,DB
62341,473,Hodges,Patrick,74,JR,OL
62342,473,Kase,Cody,47,SO,LB
62346,473,Miller,Bart,77,SO,OL
62347,473,Mosley,Major,84,SO,TE
62349,473,Natali,Vince,66,SO,OL
62351,473,Peebles,Matt,38,SO,WR
62353,473,Smith,Marcus,4,SO,WR
62354,473,Thompson,Evroy,92,SR,DL
62356,473,Tuohy,Michael,41,SO,LB
62357,473,Turner,Robert,59,JR,OL
62578,419,Ringley,Kyle,51,SR,OL
62582,419,Corder,Clinton,80,JR,TE
62583,419,Harris,Jonathan,8,JR,DB
62585,419,Mosley,Sean,45,SO,DL
62586,419,Bell,Walt,47,JR,WR
62593,419,Holt,Jerrin,82,JR,TE
62625,147,Billie,Tramaine,20,JR,LB
62626,147,Capote,Christian,67,SO,OL
62628,147,Dean,Jad,7,JR,K
62629,147,Downer,Cole,90,SR,TE
62630,147,Dukes,Marion,75,JR,OL
62632,147,Furr,Stephen,48,SR,K
62633,147,Gaddis,C.J.,12,SO,DB
62634,147,Gilliam,Sergio,15,JR,DB
62635,147,Green,Zach,78,SO,OL
62636,147,Jackson,Steven,35,SR,RB
62640,147,McDuffie,Chris,68,SO,OL
62641,147,Nelson,Maurice,42,SO,LB
62644,147,Pilgrim,Brandon,74,SO,OL
62646,147,Richardson,Lionel,46,SR,LB
62647,147,Walker,Roy,17,SO,DB
62648,147,Watkins,Nick,32,SO,LB
62649,147,Williams,Kwam,98,SO,DL
62805,663,Poynter,Ben,66,SO,OL
62806,663,Pryor,Dominic,97,SO,DL
62809,663,Sledge,Zack,84,SO,WR
62895,657,Adewale,Jody,35,SO,RB
62897,657,Collins,Will,50,SO,OL
62898,657,Danelo,Mario,19,SO,K
62900,657,Griffin,John,2I,SO,RB
62901,657,Kelly,Sean,47,SO,RB
62902,657,McDonald,Michael,16,SO,QB
63051,128,Turner,Brooks,15,JR,WR
63052,128,Moffett,Steven,9,JR,QB
63054,128,Walker,Mike,11,JR,WR
63055,128,Ellis,Ron,26,JR,DB
63057,128,Parkes,Renford,28,SO,DB
63059,128,Shakespeare,Sheldon,38,SO,DB
63063,128,Dozier,Randy,52,JR,LB
63064,128,Goins,Brian,54,JR,LB
63067,128,Hubbard,Marcus,97,JR,DL
63069,128,Joachim,Sergiori,88,JR,WR
63070,128,Merritt,Mike,85,JR,TE
63073,688,Baselice,John,93,JR,DB
63074,688,Bell,Kyle,9,SO,TE
63075,688,Bembo,Landel,7,JR,WR
63077,688,Campbell Jr.,Cornelius,99,SO,DL
63081,688,Clayton,Marcus,13,JR,DB
63084,688,Evans,Breyone,38,SO,RB
63086,688,Franklin,Steve,71,SR,OL
63087,688,Giruzzi,Vincenzo,30,SO,LB
63088,688,Hale,Matt,11,SO,QB
63089,688,Jackson,Tanard,28,JR,DB
63090,688,Jenkins,Tony,51,SO,DL
63092,688,Krautman,Ricky,37,SO,K
63093,688,LaCaille,DeAndre,15,SR,DB
63095,688,Madison,Carroll,59,SO,OL
63097,688,McCall,Marvin,67,SO,OL
63098,688,McClain,Jameel,52,SO,LB
63099,688,McCoy,Reggie,18,SO,DB
63101,688,Newsome,Eugene,78,SO,OL
63102,688,Opalenski,Justin,96,SR,DL
63113,688,Sellers,Jeremy,24,SO,RB
63119,463,Austin,Greg,65,JR,OL
63121,463,Bradley,Stewart,34,JR,LB
63122,463,Brothers,Titus,21,SO,DB
63124,463,Bryant,Chris,65,JR,DL
63126,463,Byford,Brett,59,SO,OL
63127,463,Carriker,Adam,90,JR,DL
63130,463,DeFrand,Donald,6A,SR,DB
63134,463,Dyches,David,27,JR,K
63137,463,Fisher,Tyler,4K,SR,DB
63138,463,Fluellen,Isaiah,28,JR,WR
63139,463,Green,Tierre,30,SO,DB
63143,463,Kelly,Lane,92,JR,DL
63159,704,Obomese,Alex,47,JR,DL
63160,704,Schneider,Reagan,49,JR,K
63162,704,Espinosa,Luis,68,SR,OL
63164,704,Parrish,Mark,71,SR,OL
63168,704,West,Joe,0E,SO,WR
63174,704,Ford,Tim,77,SO,OL
63176,704,Spence,Emeri,34,SO,DL
63179,704,Macias,Gabe,65,SR,LB
63181,704,Cousins,Oniel,75,SO,OL
63182,29,Anderson,Aaron,29,JR,TE
63192,521,Robinson,David,5,SO,WR
63194,30,Bracey,Shermar,23,SR,RB
63195,30,Burns,Khayyam,21,SO,DB
63197,30,Cox,Kelvin,18,JR,DB
63211,30,Bonds,Curtis,91,SO,DL
63221,30,Dejohnette,Levi,9,SO,WR
63222,30,Duncan,Jason,12,SR,LB
63223,30,Fowler,Farron,26,JR,DB
63225,30,Harrison,Montis,20,SO,DB
63227,30,Higgins,Patrick,10,SO,WR
63229,30,James,Jamarrow,43,JR,DL
63231,30,Johnson,Tyrell,16,SO,DB
63233,30,Little,Jarod,36,JR,P
63234,30,Lockley,Heath,65,SO,OL
63240,30,O'Neal,Oren,47,SR,RB
63242,30,Noce,Nick,8,SR,QB
63243,30,Reece,Greg,68,SO,OL
63244,30,Reibe,Matt,58,SO,OL
63245,30,Rollins,Brandon,94,SO,DL
63250,30,Shoemake,Shawn,78,FR,OL
63255,30,Thomas,Quinton,96,SR,DL
63262,306,Altman,Tyler,52,SO,LB
63264,306,Bennett,Lance,3,JR,RB
63266,306,Bugg,Tim,54,SO,TE
63267,306,Burns,Kenni,23,SO,RB
63269,306,Emerson,Charlie,93,SO,DL
63270,306,Faires,Brian,85,SO,LB
63272,306,Gilmore,Jahkeen,1,SR,WR
63275,306,Haan,Paul,86,SO,WR
63278,306,Hearn,Paul,70,SO,OL
63281,306,Ishola,Ben,99,JR,DL
63282,306,Joyce,Brandon,68,SO,OL
63284,306,Kellam,Jeremiah,65,SO,OL
63285,306,Kremer,Joe,95,SO,DL
63286,306,Luce,Nick,72,SO,DL
63287,306,Mangiero,Chris,74,JR,OL
63288,306,McClurg,Adam,51,SO,LB
63289,306,McClurg,Eric,25,JR,DB
63290,306,Meyers,Will,39,JR,DB
63291,306,Mitchell,Aaron,24,SO,DB
63295,306,Nowinski,Casey,63,JR,LB
63296,306,Oldham,Patrick,56,SO,OL
63298,306,Powers,Blake,14,SO,QB
63299,306,Powers,Jake,46,JR,LB
63302,306,Rudanovic,Chris,89,JR,TE
63303,306,Sandberg,Johnathan,50,SO,OL
63304,306,Sears,Josiah,42,SO,RB
63305,306,Sexton,Nick,88,SO,TE
63310,306,Wyss,Ben,61,SO,OL
63311,306,Skelton,Ryan,29,JR,DB
63422,664,Batiste,George,70,JR,OL
63426,664,Carter,Damion,2,JR,WR
63427,664,Clark,Chris,75,SO,OL
63428,664,Denley,James,22,SO,LB
63431,664,Henderson,Robert,91,SO,DL
63432,664,Chapman,Derek,7,SO,TE
63433,664,Chatelain,Matthew,47,SO,DL
63434,664,Hull,Cody,28,SO,RB
63435,664,Hendrix,Caleb,14,JR,DB
63437,664,Johnson,Chris,87,SO,WR
63440,664,Landor,Johnathan,78,SO,OL
63445,664,McCaleb,Darren,16,JR,K
63449,664,Patterson,Tyler,53,JR,LB
63451,664,Perine,Anthony,13,JR,WR
63453,664,Prince,Martavious,97,SO,DL
63454,664,Rhoden,Chris,81,SO,WR
63456,664,Richards,Chaz,43,SO,LB
63458,664,Thomas,Larry,8,SO,RB
63459,664,Thompson,Rick,74,SO,OL
63460,664,Weakley,Bobby,33,JR,RB
63464,664,Young,Jeremy,10,SO,QB
63580,328,Toomey,Gabriel,1A,SR,LB
63581,328,Randle,John,0A,JR,RB
63582,328,Johnson,Moderick,6B,JR,WR
63583,328,Barmann,Adam,0G,JR,QB
63587,328,Fowler,Rodney,23,SR,DB
63588,328,McAnderson,Brandon,35,SO,RB
63589,328,Webb,Scott,39,SO,K
63673,400,Anderson,Brad,29,SR,LB
63674,400,Austin,Matt,68,SO,OL
63675,400,Baylark,Steve,5,SR,RB
63676,400,Belton,Tracy,26,JR,DB
63677,400,Blumenthal,Andrew,59,SO,DL
63678,400,Brown,Geno,36,SO,LB
63679,400,Burris,David,48,SO,DL
63686,400,Harwood,Chris,64,SO,OL
63687,400,Hatchell,Jason,43,SO,LB
63688,400,Hill,Jason,52,SO,DL
63690,400,Koegel,Christian,13,JR,P
63691,400,London,Brandon,81,JR,WR
63693,400,Moore,J.J.,1,SO,WR
63696,400,Perry,Lorenzo,2B,JR,RB
63697,400,Polillio,Randy,19,SO,QB
63698,400,Rancher,Rasheed,17,SO,WR
63701,400,Smith,Brandon,23,JR,DB
63702,400,Smith,Bryan,22,SO,RB
63704,400,Torres,Michael,46,JR,K
63705,400,Walker,Charles,11,JR,LB
63707,327,Anders,Donnie,32,JR,RB
63708,327,Archer,Brandon,46,JR,LB
63710,327,Baldwin,Bryan,3,SO,DB
63714,327,Clary,Jeromey,66,SR,OL
63715,327,Cline,Steven,99,SO,DL
63716,327,Coleman,Tony,25,SO,WR
63719,327,Echols,Quintin,56,JR,DL
63721,327,Garvin,Byron,6,SO,DB
63722,327,Gaskins,Greg,33,SO,LB
63723,327,Graber,James,4B,JR,LB
63725,327,Griffith,Tony,3B,SR,DB
63731,327,Lowe,Sean,13,JR,TE
63732,327,Mack,Maurice,24,JR,LB
63734,327,McNeese,Rimmon,30,JR,RB
63735,327,Meier,Dylan,9,JR,QB
63737,327,Moreira,Jermaine,10,JR,WR
63738,327,Nelson,Jordy,27,JR,WR
63739,327,Norwood,Rashaad,89,SO,TE
63742,327,Robinson,Logan,65,SO,OL
63743,327,Simmons,Marvin,55,SR,LB
63746,327,Watts,Marcus,2,JR,DB
63855,255,Bell,Travis,87,SO,K
63856,255,Harris,Marcus,63,SO,DB
63859,255,Rogers,Travis,92,SO,DL
63861,255,Rozier,Arthur,93,SO,LB
63862,255,Sanborn,David,59,SO,LB
63866,255,Woods,Chris,24,SR,RB
63985,519,Christy,Thomas,81,JR,TE
63989,519,Escobar,David,93,JR,DL
63990,519,Everson,Austen,9,JR,QB
63991,519,Fitzgerald,Justin,86,SO,WR
63992,519,Graham,Michael,41,JR,LB
63994,519,Hartsook,Jonathan,37,SO,DB
63996,519,Henley,Taj,56,SO,LB
63998,519,Jefferson,Theo,17,SO,WR
63999,519,Johnson,Paul,77,SO,OL
64001,519,Keaney,Bill,51,SO,DL
64004,519,Miller,Matt,79,SO,OL
64006,519,Preston,Robert,80,SO,WR
64008,519,Ream,Seth,95,SR,DL
64009,519,Riley,Justin,36,JR,WR
64010,519,Shelby,David,52,SO,OL
64012,519,Sykes,Brett,94,SO,DL
64014,519,Todoroff,Maxwell,25,SR,DB
64015,519,Tyson,Andrew,47,SO,DL
64274,539,Alford,Jay,13,SR,DL
64275,539,Albright,Chadd,64,JR,OL
64277,539,Auletta,Chris,79,JR,OL
64279,539,Bauer,Greg,97,SR,DL
64280,539,Bedics,Pat,45,JR,LB
64281,539,Brown,Levi,67,SR,OL
64285,539,Corrado,Dan,16,SR,QB
64288,539,Daise,Nick,62,SR,DL
64289,539,Darling,Kevin,39,SR,TE
64290,539,Fairchild,Brian,36,SR,RB
64291,539,Farris,Mark,71,SR,OL
64295,539,Ganter,Jason,9,JR,DB
64299,539,Golden,Terrell,4,JR,WR
64302,539,Hali,Tamba,91,SR,DL
64303,539,Hall,Patrick,44,SR,DL
64304,539,Hannum,Josh,2A,JR,WR
64305,539,Hardy,Darien,22,SR,DB
64306,539,Harrell,Chris,27,SR,S
64308,539,Holler,Joel,73,JR,OL
64310,539,Hunt,Tony,26,JR,RB
64312,539,Johnson,Donnie,6,SR,RB
64313,539,Johnson,Ed,92,SR,DL
64315,539,Kanuch,Jim,5,SR,DB
64316,539,Kapinos,Jeremy,36,SR,P
64317,539,Kinlaw,Rodney,8,JR,RB
64318,539,Kubic,Andy,19,SR,LB
64319,539,Kuzemchak,Lee,75,SR,DL
64320,539,Lispi,Lee,72,JR,OL
64321,539,Lowry,Calvin,10,SR,DB
64325,539,McCready,Nolan,24,SR,DB
64338,539,Pavelic,Matt,48,SR,LB
64339,539,Pawlikowski,Mike,98,,
64340,539,Paxson,Scott,41,SR,DT
64341,539,Perretta,Brendan,25,JR,WR
64343,539,Posluszny,Paul,31,JR,LB
64344,539,Price,Robert,65,SR,OL
64345,539,Purcell,Amani,54,JR,DL
64346,539,Ream,Brandon,49,SR,P
64348,539,Reese,Curt,4S,,
64349,539,Wilson,Chris,28,SR,RB
64350,539,Wilson,John,68,,
64351,539,Wise,Brent,15,JR,DB
64366,756,Afoa,Wilson,74,SO,DL
64369,756,Benn,Jason,87,JR,TE
64371,756,Bomar,Tahj,47,JR,LB
64372,756,Bonnell,Carl,11,SO,QB
